345,"[('A', 'DT'), ('material', 'NN'), ('such', 'JJ'), ('as', 'IN'), ('gold', 'NN'), (',', ','), ('which', 'WDT'), ('is', 'VBZ'), ('chemically', 'RB'), ('inert', 'JJ'), ('at', 'IN'), ('normal', 'JJ'), ('scales', 'NNS'), (',', ','), ('can', 'MD'), ('serve', 'VB'), ('as', 'IN'), ('a', 'DT'), ('potent', 'JJ'), ('chemical', 'JJ'), ('catalyst', 'NN'), ('at', 'IN'), ('nanoscales', 'NNS'), ('.', '.')]"
346,"[('A', 'DT'), ('material', 'NN'), ('such', 'JJ'), ('as', 'IN'), ('gold', 'NN'), (',', ','), ('which', 'WDT'), ('is', 'VBZ'), ('chemically', 'RB'), ('inert', 'JJ'), ('at', 'IN'), ('normal', 'JJ'), ('scales', 'NNS'), (',', ','), ('can', 'MD'), ('serve', 'VB'), ('as', 'IN'), ('a', 'DT'), ('potent', 'JJ'), ('chemical', 'JJ'), ('catalyst', 'NN'), ('at', 'IN'), ('nanoscales', 'NNS'), ('.', '.')]"
347,"[('An', 'DT'), ('example', 'NN'), ('of', 'IN'), ('this', 'DT'), ('effect', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('low', 'JJ'), ('pH', 'NN'), ('of', 'IN'), ('rain', 'NN'), ('(', '('), ('compared', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('local', 'JJ'), ('emissions', 'NNS'), (')', ')'), ('which', 'WDT'), ('falls', 'VBZ'), ('in', 'IN'), ('Scandinavia', 'NNP'), ('.', '.')]"
348,"[('An', 'DT'), ('example', 'NN'), ('of', 'IN'), ('this', 'DT'), ('effect', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('low', 'JJ'), ('pH', 'NN'), ('of', 'IN'), ('rain', 'NN'), ('(', '('), ('compared', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('local', 'JJ'), ('emissions', 'NNS'), (')', ')'), ('which', 'WDT'), ('falls', 'VBZ'), ('in', 'IN'), ('Scandinavia', 'NNP'), ('.', '.')]"
349,"[('An', 'DT'), ('example', 'NN'), ('of', 'IN'), ('this', 'DT'), ('effect', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('low', 'JJ'), ('pH', 'NN'), ('of', 'IN'), ('rain', 'NN'), ('(', '('), ('compared', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('local', 'JJ'), ('emissions', 'NNS'), (')', ')'), ('which', 'WDT'), ('falls', 'VBZ'), ('in', 'IN'), ('Scandinavia', 'NNP'), ('.', '.')]"
350,"[('An', 'DT'), ('example', 'NN'), ('of', 'IN'), ('this', 'DT'), ('effect', 'NN'), ('is', 'VBZ'), ('the', 'DT'), ('low', 'JJ'), ('pH', 'NN'), ('of', 'IN'), ('rain', 'NN'), ('(', '('), ('compared', 'VBN'), ('to', 'TO'), ('the', 'DT'), ('local', 'JJ'), ('emissions', 'NNS'), (')', ')'), ('which', 'WDT'), ('falls', 'VBZ'), ('in', 'IN'), ('Scandinavia', 'NNP'), ('.', '.')]"
351,"[('However', 'RB'), (',', ','), ('Xenophon', 'NNP'), ('attempts', 'VBZ'), ('to', 'TO'), ('explain', 'VB'), ('that', 'IN'), ('Socrates', 'NNP'), ('purposely', 'RB'), ('welcomed', 'VBD'), ('the', 'DT'), ('hemlock', 'NN'), ('due', 'JJ'), ('to', 'TO'), ('his', 'PRP$'), ('old', 'JJ'), ('age', 'NN'), ('using', 'VBG'), ('the', 'DT'), ('arguably', 'RB'), ('self-destructive', 'JJ'), ('testimony', 'NN'), ('to', 'TO'), ('the', 'DT'), ('jury', 'NN'), ('as', 'IN'), ('evidence', 'NN'), ('.', '.')]"
352,"[('However', 'RB'), (',', ','), ('Xenophon', 'NNP'), ('attempts', 'VBZ'), ('to', 'TO'), ('explain', 'VB'), ('that', 'IN'), ('Socrates', 'NNP'), ('purposely', 'RB'), ('welcomed', 'VBD'), ('the', 'DT'), ('hemlock', 'NN'), ('due', 'JJ'), ('to', 'TO'), ('his', 'PRP$'), ('old', 'JJ'), ('age', 'NN'), ('using', 'VBG'), ('the', 'DT'), ('arguably', 'RB'), ('self-destructive', 'JJ'), ('testimony', 'NN'), ('to', 'TO'), ('the', 'DT'), ('jury', 'NN'), ('as', 'IN'), ('evidence', 'NN'), ('.', '.')]"
353,"[('However', 'RB'), (',', ','), ('Xenophon', 'NNP'), ('attempts', 'VBZ'), ('to', 'TO'), ('explain', 'VB'), ('that', 'IN'), ('Socrates', 'NNP'), ('purposely', 'RB'), ('welcomed', 'VBD'), ('the', 'DT'), ('hemlock', 'NN'), ('due', 'JJ'), ('to', 'TO'), ('his', 'PRP$'), ('old', 'JJ'), ('age', 'NN'), ('using', 'VBG'), ('the', 'DT'), ('arguably', 'RB'), ('self-destructive', 'JJ'), ('testimony', 'NN'), ('to', 'TO'), ('the', 'DT'), ('jury', 'NN'), ('as', 'IN'), ('evidence', 'NN'), ('.', '.')]"
354,"[('However', 'RB'), (',', ','), ('Xenophon', 'NNP'), ('attempts', 'VBZ'), ('to', 'TO'), ('explain', 'VB'), ('that', 'IN'), ('Socrates', 'NNP'), ('purposely', 'RB'), ('welcomed', 'VBD'), ('the', 'DT'), ('hemlock', 'NN'), ('due', 'JJ'), ('to', 'TO'), ('his', 'PRP$'), ('old', 'JJ'), ('age', 'NN'), ('using', 'VBG'), ('the', 'DT'), ('arguably', 'RB'), ('self-destructive', 'JJ'), ('testimony', 'NN'), ('to', 'TO'), ('the', 'DT'), ('jury', 'NN'), ('as', 'IN'), ('evidence', 'NN'), ('.', '.')]"
355,"[('This', 'DT'), ('glacier', 'NN'), ('type', 'NN'), ('undergoes', 'JJ'), ('centuries-long', 'JJ'), ('cycles', 'NNS'), ('of', 'IN'), ('advance', 'NN'), ('and', 'CC'), ('retreat', 'NN'), ('that', 'WDT'), ('are', 'VBP'), ('much', 'RB'), ('less', 'RBR'), ('affected', 'JJ'), ('by', 'IN'), ('the', 'DT'), ('climate', 'NN'), ('changes', 'NNS'), ('currently', 'RB'), ('causing', 'VBG'), ('the', 'DT'), ('retreat', 'NN'), ('of', 'IN'), ('most', 'JJS'), ('other', 'JJ'), ('glaciers', 'NNS'), ('.', '.')]"
356,"[('This', 'DT'), ('glacier', 'NN'), ('type', 'NN'), ('undergoes', 'JJ'), ('centuries-long', 'JJ'), ('cycles', 'NNS'), ('of', 'IN'), ('advance', 'NN'), ('and', 'CC'), ('retreat', 'NN'), ('that', 'WDT'), ('are', 'VBP'), ('much', 'RB'), ('less', 'RBR'), ('affected', 'JJ'), ('by', 'IN'), ('the', 'DT'), ('climate', 'NN'), ('changes', 'NNS'), ('currently', 'RB'), ('causing', 'VBG'), ('the', 'DT'), ('retreat', 'NN'), ('of', 'IN'), ('most', 'JJS'), ('other', 'JJ'), ('glaciers', 'NNS'), ('.', '.')]"
357,"[('This', 'DT'), ('glacier', 'NN'), ('type', 'NN'), ('undergoes', 'JJ'), ('centuries-long', 'JJ'), ('cycles', 'NNS'), ('of', 'IN'), ('advance', 'NN'), ('and', 'CC'), ('retreat', 'NN'), ('that', 'WDT'), ('are', 'VBP'), ('much', 'RB'), ('less', 'RBR'), ('affected', 'JJ'), ('by', 'IN'), ('the', 'DT'), ('climate', 'NN'), ('changes', 'NNS'), ('currently', 'RB'), ('causing', 'VBG'), ('the', 'DT'), ('retreat', 'NN'), ('of', 'IN'), ('most', 'JJS'), ('other', 'JJ'), ('glaciers', 'NNS'), ('.', '.')]"
358,"[('This', 'DT'), ('glacier', 'NN'), ('type', 'NN'), ('undergoes', 'JJ'), ('centuries-long', 'JJ'), ('cycles', 'NNS'), ('of', 'IN'), ('advance', 'NN'), ('and', 'CC'), ('retreat', 'NN'), ('that', 'WDT'), ('are', 'VBP'), ('much', 'RB'), ('less', 'RBR'), ('affected', 'JJ'), ('by', 'IN'), ('the', 'DT'), ('climate', 'NN'), ('changes', 'NNS'), ('currently', 'RB'), ('causing', 'VBG'), ('the', 'DT'), ('retreat', 'NN'), ('of', 'IN'), ('most', 'JJS'), ('other', 'JJ'), ('glaciers', 'NNS'), ('.', '.')]"
359,"[('Low', 'JJ'), ('voltage', 'NN'), ('DC', 'NNP'), ('distribution', 'NN'), ('continued', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('used', 'VBN'), ('in', 'IN'), ('high-density', 'JJ'), ('downtown', 'JJ'), ('areas', 'NNS'), ('for', 'IN'), ('many', 'JJ'), ('years', 'NNS'), ('but', 'CC'), ('was', 'VBD'), ('eventually', 'RB'), ('replaced', 'VBN'), ('by', 'IN'), ('AC', 'NNP'), ('low-voltage', 'NN'), ('network', 'NN'), ('distribution', 'NN'), ('in', 'IN'), ('many', 'JJ'), ('of', 'IN'), ('them', 'PRP'), ('.', '.')]"
360,"[('Low', 'JJ'), ('voltage', 'NN'), ('DC', 'NNP'), ('distribution', 'NN'), ('continued', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('used', 'VBN'), ('in', 'IN'), ('high-density', 'JJ'), ('downtown', 'JJ'), ('areas', 'NNS'), ('for', 'IN'), ('many', 'JJ'), ('years', 'NNS'), ('but', 'CC'), ('was', 'VBD'), ('eventually', 'RB'), ('replaced', 'VBN'), ('by', 'IN'), ('AC', 'NNP'), ('low-voltage', 'NN'), ('network', 'NN'), ('distribution', 'NN'), ('in', 'IN'), ('many', 'JJ'), ('of', 'IN'), ('them', 'PRP'), ('.', '.')]"
361,"[('Low', 'JJ'), ('voltage', 'NN'), ('DC', 'NNP'), ('distribution', 'NN'), ('continued', 'VBD'), ('to', 'TO'), ('be', 'VB'), ('used', 'VBN'), ('in', 'IN'), ('high-density', 'JJ'), ('downtown', 'JJ'), ('areas', 'NNS'), ('for', 'IN'), ('many', 'JJ'), ('years', 'NNS'), ('but', 'CC'), ('was', 'VBD'), ('eventually', 'RB'), ('replaced', 'VBN'), ('by', 'IN'), ('AC', 'NNP'), ('low-voltage', 'NN'), ('network', 'NN'), ('distribution', 'NN'), ('in', 'IN'), ('many', 'JJ'), ('of', 'IN'), ('them', 'PRP'), ('.', '.')]"
362,"[('By', 'IN'), ('using', 'VBG'), (',', ','), ('for', 'IN'), ('example', 'NN'), (',', ','), ('feature-oriented', 'JJ'), ('scanning', 'VBG'), ('-', ':'), ('positioning', 'NN'), ('approach', 'NN'), (',', ','), ('atoms', 'NNS'), ('can', 'MD'), ('be', 'VB'), ('moved', 'VBN'), ('around', 'RB'), ('on', 'IN'), ('a', 'DT'), ('surface', 'NN'), ('with', 'IN'), ('scanning', 'VBG'), ('probe', 'NN'), ('microscopy', 'NN'), ('techniques', 'NNS'), ('.', '.')]"
363,"[('By', 'IN'), ('using', 'VBG'), (',', ','), ('for', 'IN'), ('example', 'NN'), (',', ','), ('feature-oriented', 'JJ'), ('scanning', 'VBG'), ('-', ':'), ('positioning', 'NN'), ('approach', 'NN'), (',', ','), ('atoms', 'NNS'), ('can', 'MD'), ('be', 'VB'), ('moved', 'VBN'), ('around', 'RB'), ('on', 'IN'), ('a', 'DT'), ('surface', 'NN'), ('with', 'IN'), ('scanning', 'VBG'), ('probe', 'NN'), ('microscopy', 'NN'), ('techniques', 'NNS'), ('.', '.')]"
364,"[('By', 'IN'), ('using', 'VBG'), (',', ','), ('for', 'IN'), ('example', 'NN'), (',', ','), ('feature-oriented', 'JJ'), ('scanning', 'VBG'), ('-', ':'), ('positioning', 'NN'), ('approach', 'NN'), (',', ','), ('atoms', 'NNS'), ('can', 'MD'), ('be', 'VB'), ('moved', 'VBN'), ('around', 'RB'), ('on', 'IN'), ('a', 'DT'), ('surface', 'NN'), ('with', 'IN'), ('scanning', 'VBG'), ('probe', 'NN'), ('microscopy', 'NN'), ('techniques', 'NNS'), ('.', '.')]"
365,"[('By', 'IN'), ('using', 'VBG'), (',', ','), ('for', 'IN'), ('example', 'NN'), (',', ','), ('feature-oriented', 'JJ'), ('scanning', 'VBG'), ('-', ':'), ('positioning', 'NN'), ('approach', 'NN'), (',', ','), ('atoms', 'NNS'), ('can', 'MD'), ('be', 'VB'), ('moved', 'VBN'), ('around', 'RB'), ('on', 'IN'), ('a', 'DT'), ('surface', 'NN'), ('with', 'IN'), ('scanning', 'VBG'), ('probe', 'NN'), ('microscopy', 'NN'), ('techniques', 'NNS'), ('.', '.')]"
366,"[('Many', 'JJ'), ('of', 'IN'), ('these', 'DT'), ('groups', 'NNS'), ('have', 'VBP'), ('developed', 'VBN'), ('differences', 'NNS'), ('in', 'IN'), ('their', 'PRP$'), ('prayers', 'NNS'), (',', ','), ('traditions', 'NNS'), ('and', 'CC'), ('accepted', 'JJ'), ('canons', 'NNS'), (';', ':'), ('however', 'RB'), ('these', 'DT'), ('distinctions', 'NNS'), ('are', 'VBP'), ('mainly', 'RB'), ('the', 'DT'), ('result', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('formed', 'VBN'), ('at', 'IN'), ('some', 'DT'), ('cultural', 'JJ'), ('distance', 'NN'), ('from', 'IN'), ('normative', 'JJ'), ('(', '('), ('rabbinic', 'JJ'), (')', ')'), ('Judaism', 'NN'), (',', ','), ('rather', 'RB'), ('than', 'IN'), ('based', 'VBN'), ('on', 'IN'), ('any', 'DT'), ('doctrinal', 'JJ'), ('dispute', 'NN'), ('.', '.')]"
367,"[('Many', 'JJ'), ('of', 'IN'), ('these', 'DT'), ('groups', 'NNS'), ('have', 'VBP'), ('developed', 'VBN'), ('differences', 'NNS'), ('in', 'IN'), ('their', 'PRP$'), ('prayers', 'NNS'), (',', ','), ('traditions', 'NNS'), ('and', 'CC'), ('accepted', 'JJ'), ('canons', 'NNS'), (';', ':'), ('however', 'RB'), ('these', 'DT'), ('distinctions', 'NNS'), ('are', 'VBP'), ('mainly', 'RB'), ('the', 'DT'), ('result', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('formed', 'VBN'), ('at', 'IN'), ('some', 'DT'), ('cultural', 'JJ'), ('distance', 'NN'), ('from', 'IN'), ('normative', 'JJ'), ('(', '('), ('rabbinic', 'JJ'), (')', ')'), ('Judaism', 'NN'), (',', ','), ('rather', 'RB'), ('than', 'IN'), ('based', 'VBN'), ('on', 'IN'), ('any', 'DT'), ('doctrinal', 'JJ'), ('dispute', 'NN'), ('.', '.')]"
368,"[('Many', 'JJ'), ('of', 'IN'), ('these', 'DT'), ('groups', 'NNS'), ('have', 'VBP'), ('developed', 'VBN'), ('differences', 'NNS'), ('in', 'IN'), ('their', 'PRP$'), ('prayers', 'NNS'), (',', ','), ('traditions', 'NNS'), ('and', 'CC'), ('accepted', 'JJ'), ('canons', 'NNS'), (';', ':'), ('however', 'RB'), ('these', 'DT'), ('distinctions', 'NNS'), ('are', 'VBP'), ('mainly', 'RB'), ('the', 'DT'), ('result', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('formed', 'VBN'), ('at', 'IN'), ('some', 'DT'), ('cultural', 'JJ'), ('distance', 'NN'), ('from', 'IN'), ('normative', 'JJ'), ('(', '('), ('rabbinic', 'JJ'), (')', ')'), ('Judaism', 'NN'), (',', ','), ('rather', 'RB'), ('than', 'IN'), ('based', 'VBN'), ('on', 'IN'), ('any', 'DT'), ('doctrinal', 'JJ'), ('dispute', 'NN'), ('.', '.')]"
369,"[('Many', 'JJ'), ('of', 'IN'), ('these', 'DT'), ('groups', 'NNS'), ('have', 'VBP'), ('developed', 'VBN'), ('differences', 'NNS'), ('in', 'IN'), ('their', 'PRP$'), ('prayers', 'NNS'), (',', ','), ('traditions', 'NNS'), ('and', 'CC'), ('accepted', 'JJ'), ('canons', 'NNS'), (';', ':'), ('however', 'RB'), ('these', 'DT'), ('distinctions', 'NNS'), ('are', 'VBP'), ('mainly', 'RB'), ('the', 'DT'), ('result', 'NN'), ('of', 'IN'), ('their', 'PRP$'), ('being', 'VBG'), ('formed', 'VBN'), ('at', 'IN'), ('some', 'DT'), ('cultural', 'JJ'), ('distance', 'NN'), ('from', 'IN'), ('normative', 'JJ'), ('(', '('), ('rabbinic', 'JJ'), (')', ')'), ('Judaism', 'NN'), (',', ','), ('rather', 'RB'), ('than', 'IN'), ('based', 'VBN'), ('on', 'IN'), ('any', 'DT'), ('doctrinal', 'JJ'), ('dispute', 'NN'), ('.', '.')]"
370,"[('Marginal', 'JJ'), ('crevasses', 'NNS'), ('are', 'VBP'), ('usually', 'RB'), ('largely', 'RB'), ('transverse', 'JJ'), ('to', 'TO'), ('flow', 'VB'), ('.', '.')]"
371,"[('Marginal', 'JJ'), ('crevasses', 'NNS'), ('are', 'VBP'), ('usually', 'RB'), ('largely', 'RB'), ('transverse', 'JJ'), ('to', 'TO'), ('flow', 'VB'), ('.', '.')]"
372,"[('Marginal', 'JJ'), ('crevasses', 'NNS'), ('are', 'VBP'), ('usually', 'RB'), ('largely', 'RB'), ('transverse', 'JJ'), ('to', 'TO'), ('flow', 'VB'), ('.', '.')]"
373,"[('Marginal', 'JJ'), ('crevasses', 'NNS'), ('are', 'VBP'), ('usually', 'RB'), ('largely', 'RB'), ('transverse', 'JJ'), ('to', 'TO'), ('flow', 'VB'), ('.', '.')]"
374,"[('The', 'DT'), ('inflow', 'NN'), ('of', 'IN'), ('warmth', 'NN'), ('and', 'CC'), ('moisture', 'NN'), ('from', 'IN'), ('the', 'DT'), ('underlying', 'VBG'), ('ocean', 'JJ'), ('surface', 'NN'), ('is', 'VBZ'), ('critical', 'JJ'), ('for', 'IN'), ('tropical', 'JJ'), ('cyclone', 'NN'), ('strengthening', 'NN'), ('.', '.')]"
375,"[('The', 'DT'), ('inflow', 'NN'), ('of', 'IN'), ('warmth', 'NN'), ('and', 'CC'), ('moisture', 'NN'), ('from', 'IN'), ('the', 'DT'), ('underlying', 'VBG'), ('ocean', 'JJ'), ('surface', 'NN'), ('is', 'VBZ'), ('critical', 'JJ'), ('for', 'IN'), ('tropical', 'JJ'), ('cyclone', 'NN'), ('strengthening', 'NN'), ('.', '.')]"
376,"[('The', 'DT'), ('inflow', 'NN'), ('of', 'IN'), ('warmth', 'NN'), ('and', 'CC'), ('moisture', 'NN'), ('from', 'IN'), ('the', 'DT'), ('underlying', 'VBG'), ('ocean', 'JJ'), ('surface', 'NN'), ('is', 'VBZ'), ('critical', 'JJ'), ('for', 'IN'), ('tropical', 'JJ'), ('cyclone', 'NN'), ('strengthening', 'NN'), ('.', '.')]"
377,"[('The', 'DT'), ('inflow', 'NN'), ('of', 'IN'), ('warmth', 'NN'), ('and', 'CC'), ('moisture', 'NN'), ('from', 'IN'), ('the', 'DT'), ('underlying', 'VBG'), ('ocean', 'JJ'), ('surface', 'NN'), ('is', 'VBZ'), ('critical', 'JJ'), ('for', 'IN'), ('tropical', 'JJ'), ('cyclone', 'NN'), ('strengthening', 'NN'), ('.', '.')]"
378,"[('Because', 'IN'), ('of', 'IN'), ('extreme', 'JJ'), ('ease', 'NN'), ('in', 'IN'), ('collection', 'NN'), ('at', 'IN'), ('8–10', 'CD'), ('years', 'NNS'), ('of', 'IN'), ('age', 'NN'), ('before', 'IN'), ('calcification', 'NN'), ('and', 'CC'), ('minimal', 'JJ'), ('to', 'TO'), ('no', 'DT'), ('morbidity', 'NN'), (',', ','), ('these', 'DT'), ('will', 'MD'), ('probably', 'RB'), ('constitute', 'VB'), ('a', 'DT'), ('major', 'JJ'), ('source', 'NN'), ('of', 'IN'), ('cells', 'NNS'), ('for', 'IN'), ('personal', 'JJ'), ('banking', 'NN'), (',', ','), ('research', 'NN'), ('and', 'CC'), ('current', 'JJ'), ('or', 'CC'), ('future', 'JJ'), ('therapies', 'NNS'), ('.', '.')]"
379,"[('Because', 'IN'), ('of', 'IN'), ('extreme', 'JJ'), ('ease', 'NN'), ('in', 'IN'), ('collection', 'NN'), ('at', 'IN'), ('8–10', 'CD'), ('years', 'NNS'), ('of', 'IN'), ('age', 'NN'), ('before', 'IN'), ('calcification', 'NN'), ('and', 'CC'), ('minimal', 'JJ'), ('to', 'TO'), ('no', 'DT'), ('morbidity', 'NN'), (',', ','), ('these', 'DT'), ('will', 'MD'), ('probably', 'RB'), ('constitute', 'VB'), ('a', 'DT'), ('major', 'JJ'), ('source', 'NN'), ('of', 'IN'), ('cells', 'NNS'), ('for', 'IN'), ('personal', 'JJ'), ('banking', 'NN'), (',', ','), ('research', 'NN'), ('and', 'CC'), ('current', 'JJ'), ('or', 'CC'), ('future', 'JJ'), ('therapies', 'NNS'), ('.', '.')]"
380,"[('Because', 'IN'), ('of', 'IN'), ('extreme', 'JJ'), ('ease', 'NN'), ('in', 'IN'), ('collection', 'NN'), ('at', 'IN'), ('8–10', 'CD'), ('years', 'NNS'), ('of', 'IN'), ('age', 'NN'), ('before', 'IN'), ('calcification', 'NN'), ('and', 'CC'), ('minimal', 'JJ'), ('to', 'TO'), ('no', 'DT'), ('morbidity', 'NN'), (',', ','), ('these', 'DT'), ('will', 'MD'), ('probably', 'RB'), ('constitute', 'VB'), ('a', 'DT'), ('major', 'JJ'), ('source', 'NN'), ('of', 'IN'), ('cells', 'NNS'), ('for', 'IN'), ('personal', 'JJ'), ('banking', 'NN'), (',', ','), ('research', 'NN'), ('and', 'CC'), ('current', 'JJ'), ('or', 'CC'), ('future', 'JJ'), ('therapies', 'NNS'), ('.', '.')]"
381,"[('Because', 'IN'), ('of', 'IN'), ('extreme', 'JJ'), ('ease', 'NN'), ('in', 'IN'), ('collection', 'NN'), ('at', 'IN'), ('8–10', 'CD'), ('years', 'NNS'), ('of', 'IN'), ('age', 'NN'), ('before', 'IN'), ('calcification', 'NN'), ('and', 'CC'), ('minimal', 'JJ'), ('to', 'TO'), ('no', 'DT'), ('morbidity', 'NN'), (',', ','), ('these', 'DT'), ('will', 'MD'), ('probably', 'RB'), ('constitute', 'VB'), ('a', 'DT'), ('major', 'JJ'), ('source', 'NN'), ('of', 'IN'), ('cells', 'NNS'), ('for', 'IN'), ('personal', 'JJ'), ('banking', 'NN'), (',', ','), ('research', 'NN'), ('and', 'CC'), ('current', 'JJ'), ('or', 'CC'), ('future', 'JJ'), ('therapies', 'NNS'), ('.', '.')]"
382,"[('When', 'WRB'), ('Alexander', 'NNP'), ('was', 'VBD'), ('thirteen', 'JJ'), ('years', 'NNS'), ('old', 'JJ'), (',', ','), ('Philip', 'NNP'), ('began', 'VBD'), ('to', 'TO'), ('search', 'VB'), ('for', 'IN'), ('a', 'DT'), ('tutor', 'NN'), ('.', '.')]"
383,"[('When', 'WRB'), ('Alexander', 'NNP'), ('was', 'VBD'), ('thirteen', 'JJ'), ('years', 'NNS'), ('old', 'JJ'), (',', ','), ('Philip', 'NNP'), ('began', 'VBD'), ('to', 'TO'), ('search', 'VB'), ('for', 'IN'), ('a', 'DT'), ('tutor', 'NN'), ('.', '.')]"
384,"[('When', 'WRB'), ('Alexander', 'NNP'), ('was', 'VBD'), ('thirteen', 'JJ'), ('years', 'NNS'), ('old', 'JJ'), (',', ','), ('Philip', 'NNP'), ('began', 'VBD'), ('to', 'TO'), ('search', 'VB'), ('for', 'IN'), ('a', 'DT'), ('tutor', 'NN'), ('.', '.')]"
385,"[('When', 'WRB'), ('Alexander', 'NNP'), ('was', 'VBD'), ('thirteen', 'JJ'), ('years', 'NNS'), ('old', 'JJ'), (',', ','), ('Philip', 'NNP'), ('began', 'VBD'), ('to', 'TO'), ('search', 'VB'), ('for', 'IN'), ('a', 'DT'), ('tutor', 'NN'), ('.', '.')]"
386,"[('These', 'DT'), ('products', 'NNS'), ('were', 'VBD'), ('mainly', 'RB')]"
387,"[('These', 'DT'), ('products', 'NNS'), ('were', 'VBD'), ('mainly', 'RB')]"
388,"[('These', 'DT'), ('products', 'NNS'), ('were', 'VBD'), ('mainly', 'RB')]"
389,"[('These', 'DT'), ('products', 'NNS'), ('were', 'VBD'), ('mainly', 'RB')]"
390,"[('While', 'IN'), ('discussing', 'VBG'), ('labor-intensive', 'JJ'), ('projects', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('waterworks', 'NN'), ('and', 'CC'), ('making', 'VBG'), ('steel', 'NN'), (',', ','), ('Chang', 'NNP'), ('claims', 'VBZ'), ('Mao', 'NNP'), ('said', 'VBD'), ('to', 'TO'), ('his', 'PRP$'), ('inner', 'JJ'), ('circle', 'NN'), ('in', 'IN'), ('November', 'NNP'), ('1958', 'CD'), (':', ':'), (""'Working"", 'VBG'), ('like', 'IN'), ('this', 'DT'), (',', ','), ('with', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('projects', 'NNS'), (',', ','), ('half', 'NN'), ('of', 'IN'), ('China', 'NNP'), ('may', 'MD'), ('well', 'RB'), ('have', 'VB'), ('to', 'TO'), ('die', 'VB'), ('.', '.')]"
391,"[('While', 'IN'), ('discussing', 'VBG'), ('labor-intensive', 'JJ'), ('projects', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('waterworks', 'NN'), ('and', 'CC'), ('making', 'VBG'), ('steel', 'NN'), (',', ','), ('Chang', 'NNP'), ('claims', 'VBZ'), ('Mao', 'NNP'), ('said', 'VBD'), ('to', 'TO'), ('his', 'PRP$'), ('inner', 'JJ'), ('circle', 'NN'), ('in', 'IN'), ('November', 'NNP'), ('1958', 'CD'), (':', ':'), (""'Working"", 'VBG'), ('like', 'IN'), ('this', 'DT'), (',', ','), ('with', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('projects', 'NNS'), (',', ','), ('half', 'NN'), ('of', 'IN'), ('China', 'NNP'), ('may', 'MD'), ('well', 'RB'), ('have', 'VB'), ('to', 'TO'), ('die', 'VB'), ('.', '.')]"
392,"[('While', 'IN'), ('discussing', 'VBG'), ('labor-intensive', 'JJ'), ('projects', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('waterworks', 'NN'), ('and', 'CC'), ('making', 'VBG'), ('steel', 'NN'), (',', ','), ('Chang', 'NNP'), ('claims', 'VBZ'), ('Mao', 'NNP'), ('said', 'VBD'), ('to', 'TO'), ('his', 'PRP$'), ('inner', 'JJ'), ('circle', 'NN'), ('in', 'IN'), ('November', 'NNP'), ('1958', 'CD'), (':', ':'), (""'Working"", 'VBG'), ('like', 'IN'), ('this', 'DT'), (',', ','), ('with', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('projects', 'NNS'), (',', ','), ('half', 'NN'), ('of', 'IN'), ('China', 'NNP'), ('may', 'MD'), ('well', 'RB'), ('have', 'VB'), ('to', 'TO'), ('die', 'VB'), ('.', '.')]"
393,"[('While', 'IN'), ('discussing', 'VBG'), ('labor-intensive', 'JJ'), ('projects', 'NNS'), ('such', 'JJ'), ('as', 'IN'), ('waterworks', 'NN'), ('and', 'CC'), ('making', 'VBG'), ('steel', 'NN'), (',', ','), ('Chang', 'NNP'), ('claims', 'VBZ'), ('Mao', 'NNP'), ('said', 'VBD'), ('to', 'TO'), ('his', 'PRP$'), ('inner', 'JJ'), ('circle', 'NN'), ('in', 'IN'), ('November', 'NNP'), ('1958', 'CD'), (':', ':'), (""'Working"", 'VBG'), ('like', 'IN'), ('this', 'DT'), (',', ','), ('with', 'IN'), ('all', 'PDT'), ('these', 'DT'), ('projects', 'NNS'), (',', ','), ('half', 'NN'), ('of', 'IN'), ('China', 'NNP'), ('may', 'MD'), ('well', 'RB'), ('have', 'VB'), ('to', 'TO'), ('die', 'VB'), ('.', '.')]"
